,TTI
1689,1.1507217
1690,1.1414803
1691,1.1320193
1692,1.1509182
1693,1.1618491
1694,1.1898438
1695,1.2327659
1696,1.2085824
1697,1.3390785
1698,1.1617063
1699,1.1407564
1700,1.2680818
1701,1.320913
1702,1.5728805
1703,1.6342669
1704,1.1841989
1705,1.1614354
1706,1.222533
1707,1.1166154
1708,1.1112087
1709,1.1629286
1710,1.1269459
1711,1.1304061
1712,1.135817
1713,1.1679077
1714,1.1740223
1715,1.1798354
1716,1.2206359
1717,1.4543769
1718,1.4765735
1719,1.24678
1720,1.4666488
1721,1.7052302
1722,1.5583438
1723,1.5980444
1724,1.668154
1725,1.5438002
1726,1.5691838
1727,1.6118835
1728,1.8200787
1729,1.823631
1730,1.7726842
1731,1.9726466
1732,1.9110587
1733,1.8046863
1734,2.0658717
1735,2.06523
1736,1.8796282
1737,1.8649155
1738,1.7710499
1739,1.740357
1740,1.6158397
1741,1.5838894
1742,1.6261382
1743,1.2676746
1744,1.2971324
1745,1.3016609
1746,1.3860307
1747,1.349354
1748,1.3269455
1749,2.6116803
1750,2.9544404
1751,2.8536978
1752,2.1569867
1753,2.0317264
1754,1.6827016
1755,2.3267813
1756,2.3250988
1757,2.4360468
1758,3.0609825
1759,3.7043052
1760,3.8629117
1761,1.464658
1762,1.6114452
1763,1.4819753
1764,1.1338084
1765,1.1561314
1766,1.2232618
1767,1.5580386
1768,1.6349905
1769,1.6545802
1770,1.117893
1771,1.1104693
1772,1.1324227
1773,1.312638
1774,1.382304
1775,1.453222
1776,1.5274712
1777,1.6143296
1778,1.6792921
1779,2.0490398
1780,1.9974015
1781,2.437604
1782,1.5179354
1783,1.5566752
1784,1.5487411
1785,1.4295686
1786,1.5736518
1787,1.4787273
1788,1.1474278
1789,1.1921232
1790,1.1892474
1791,1.2263684
1792,1.227485
1793,1.2729578
1794,1.1934788
1795,1.2157834
1796,1.1668359
1797,1.0231469
1798,1.0313413
1799,1.0556757
1800,1.22649
1801,1.129358
1802,1.2546301
1803,1.2690272
1804,1.2316995
1805,1.306658
1806,1.0792997
1807,1.0910096
1808,1.1590874
1809,1.4861007
1810,1.654474
1811,1.504489
1812,1.7484493
1813,2.1171422
1814,1.7492356
1815,1.4507756
1816,1.515039
1817,1.269933
1818,1.721425
1819,1.7943879
1820,1.742428
1821,1.3371422
1822,1.4659494
1823,1.5679188
1824,1.2668953
1825,1.3967521
1826,1.4597487
1827,1.4880748
1828,1.5131426
1829,1.7361898
1830,1.737873
1831,1.5233434
1832,1.6795353
1833,1.1429639
1834,1.1280272
1835,1.2244694
1836,1.5786376
1837,1.4321027
1838,1.4954748
1839,1.0865872
1840,1.1883414
1841,1.3245139
1842,1.2181456
1843,1.0823877
1844,1.244441
1845,1.1075168
1846,1.1468377
1847,1.3927805
1848,1.1790607
1849,1.1859467
1850,1.1748072
1851,1.1600149
1852,1.1279371
1853,1.192895
1854,1.1855412
1855,1.1741352
1856,1.2048695
1857,1.3231914
1858,1.2723993
1859,1.282903
1860,1.2351707
1861,1.1912332
1862,1.1889651
1863,1.4551861
1864,1.4571555
1865,1.4185455
1866,1.4100451
1867,1.3305438
1868,1.1616101
1869,1.1402645
1870,1.1400888
1871,1.1650727
1872,1.1268308
1873,1.1269139
1874,1.1415162
1875,1.1436516
1876,1.1405703
1877,1.1270732
1878,1.1886415
1879,1.2219089
1880,1.2216928
1881,1.142426
1882,1.194707
1883,1.2879453
1884,1.15447
1885,1.1672349
1886,1.14889
1887,1.1439495
1888,1.178993
1889,1.2150297
1890,1.1609596
1891,1.1489019
1892,1.164294
1893,1.159483
1894,1.182219
1895,1.168498
1896,1.1545265
1897,1.1578052
1898,1.157763
1899,1.1523626
1900,1.1708698
1901,1.156048
1902,1.1424153
1903,1.1386647
1904,1.1392025
1905,1.1308038
1906,1.1331146
1907,1.1230228
1908,1.0840085
1909,1.1071086
1910,1.1004344
1911,1.1055973
1912,1.0565559
1913,1.0971804
1914,1.1159887
1915,1.0559196
1916,1.2999804
1917,1.2168465
1918,1.2154202
1919,1.1911361
1920,1.1715256
1921,1.2420655
1922,1.2908543
1923,1.2460561
1924,1.162933
1925,1.2061062
1926,1.2232785
1927,1.1582303
1928,1.1837022
1929,1.1869254
1930,1.0707929
1931,1.2882955
1932,1.1215627
1933,1.1264333
1934,1.1185176
1935,1.147816
1936,1.142802
1937,1.1444877
1938,1.1312485
1939,1.1231842
1940,1.1424394
1941,1.17133
1942,1.1856699
1943,1.1682155
1944,1.15906
1945,1.1696172
1946,1.1733494
1947,1.1415346
1948,1.1445532
1949,1.2548913
1950,1.1061563
1951,1.1056662
1952,1.2253855
1953,1.1647258
1954,1.1779964
1955,1.1447107
1956,1.157496
1957,1.1681252
1958,1.1519673
1959,1.111824
1960,1.1294914
1961,1.1792488
1962,1.1913304
1963,1.2340814
1964,1.2654384
1965,1.3074005
1966,1.4595547
1967,1.6980155
1968,1.2513409
1969,1.4630947
1970,1.7296094
1971,1.1285679
1972,1.3999627
1973,1.5299075
1974,1.5268873
1975,1.4483724
1976,1.5660812
1977,1.550376
1978,1.6037462
1979,1.6361299
1980,1.6939211
1981,1.7509407
1982,1.7716085
1983,1.8996434
1984,1.7786524
1985,1.7418164
1986,1.6281127
1987,1.7050349
1988,1.5885805
1989,1.84256
1990,1.8065972
1991,1.6313825
1992,1.3039328
1993,1.219757
1994,1.2686996
1995,1.2611136
1996,1.1957386
1997,1.2625322
1998,1.329978
1999,1.3536394
2000,1.4829903
2001,2.1737447
2002,1.7157779
2003,1.7934345
2004,2.2625985
2005,2.0200498
2006,2.035285
2007,1.7361497
2008,2.2035613
2009,1.9961736
2010,1.7765179
2011,1.6257952
2012,1.5101658
2013,1.3438544
2014,1.3231825
2015,1.3014916
2016,1.0954037
2017,1.0899868
2018,1.0995656
2019,1.1113176
2020,1.1347648
2021,1.1451803
2022,1.1448159
2023,1.1856802
2024,1.2583568
2025,1.4222951
2026,1.4581361
2027,1.5159633
2028,1.7761583
2029,1.8730179
2030,1.9008546
2031,1.6563605
2032,1.5836548
2033,1.4642348
2034,1.5535684
2035,1.485915
2036,1.4839272
2037,1.460903
2038,1.5659074
2039,1.4593991
2040,1.1347013
2041,1.207202
2042,1.1666849
2043,1.318156
2044,1.5813546
2045,1.5866416
2046,2.253137
2047,2.3764734
2048,2.064295
2049,1.2499897
2050,1.6059353
2051,1.3924005
2052,1.3860259
2053,1.5515313
2054,1.472297
2055,1.2342572
2056,1.2288971
2057,1.2948496
2058,1.0773699
2059,1.1217713
2060,1.0653014
2061,1.1778741
2062,1.2583909
2063,1.2503076
2064,1.2541533
2065,1.3393382
2066,1.3756832
2067,1.167043
2068,1.1696615
2069,1.110229
2070,1.767001
2071,1.7289965
2072,1.7066996
2073,1.4620966
2074,1.4905396
2075,1.4495041
2076,1.218513
2077,1.3169122
2078,1.3202302
2079,1.441947
2080,1.1573597
2081,1.1961823
2082,1.4227369
2083,1.1290402
2084,1.1778917
2085,1.2002056
2086,1.2518384
2087,1.2251339
2088,1.2599335
2089,1.2578014
2090,1.319815
2091,1.1738569
2092,1.0892868
2093,1.179074
2094,1.1946393
2095,1.4822311
2096,1.3668499
2097,1.1198748
2098,1.1370182
2099,1.3280468
2100,1.1409061
2101,1.1546128
2102,1.1457742
2103,1.1377777
2104,1.1610622
2105,1.1457742
2106,1.2109798
2107,1.1716256
2108,1.1909411
2109,1.3126972
2110,1.2856419
2111,1.2895207
2112,1.2291429
2113,1.31065
2114,1.2831903
2115,1.8353497
2116,1.5465636
2117,1.9181232
2118,1.3652868
2119,1.4091451
2120,1.1694322
2121,1.0988537
2122,1.1071684
2123,1.1445171
2124,1.1237786
2125,1.1243031
2126,1.1013644
2127,1.1194127
2128,1.134619
2129,1.1280701
2130,1.1786213
2131,1.1440761
2132,1.1605136
2133,1.2179058
2134,1.2651547
2135,1.2594496
2136,1.2401133
2137,1.2439384
2138,1.1989653
2139,1.1701436
2140,1.174047
2141,1.1282328
2142,1.1356912
2143,1.1304685
2144,1.1387243
2145,1.1902149
2146,1.1874714
2147,1.1733574
2148,1.1537232
2149,1.1893837
2150,1.1640041
2151,1.1687591
2152,1.1970893
2153,1.2156239
2154,1.1330478
2155,1.1561034
2156,1.1423076
2157,1.1231296
2158,1.1389754
2159,1.1330681
2160,1.13007
2161,1.1261423
2162,1.1298165
2163,1.0855765
2164,1.0337625
2165,1.0410271
2166,1.0919077
2167,1.0455124
2168,1.0869324
2169,1.1057953
2170,1.1057854
2171,1.130333
2172,1.5000417
2173,1.4591011
2174,1.2687354
2175,1.1996233
2176,1.2274392
2177,1.2151899
2178,1.2025158
2179,1.2483072
2180,1.1824476
2181,1.1312844
2182,1.1485868
2183,1.2672732
2184,1.131603
2185,1.1400313
2186,1.14083
2187,1.1367748
2188,1.121236
2189,1.1161587
2190,1.1320484
2191,1.1319404
2192,1.1419142
2193,1.155211
2194,1.162096
2195,1.1724789
2196,1.1830764
2197,1.1666163
2198,1.161983
2199,1.1953517
2200,1.2048318
2201,1.3363235
2202,1.1132748
2203,1.1090243
2204,1.2255427
2205,1.1627421
2206,1.1222483
2207,1.0937333
2208,1.1044562
2209,1.1228955
2210,1.1003697
2211,1.1166749
2212,1.1269362
2213,1.1235344
2214,1.277976
2215,1.5161732
2216,1.4668438
2217,1.1861017
2218,1.2375991
2219,1.2496583
2220,1.2280908
2221,1.4471105
2222,1.5415525
2223,1.2249458
2224,1.4488013
2225,1.7089862
2226,1.3345202
2227,1.2146769
2228,1.1703467
2229,1.5309871
2230,1.553491
2231,1.6149142
2232,1.6566542
2233,1.5761777
2234,1.7034584
2235,2.353982
2236,2.4740453
2237,2.3402216
2238,2.0565386
2239,1.9765512
2240,1.7578428
2241,1.9963033
2242,1.7539293
2243,1.7134762
2244,1.5719986
2245,1.5525477
2246,1.4955227
2247,1.1559156
2248,1.158175
2249,1.3209429
2250,1.4179678
2251,1.4433863
2252,1.541147
2253,2.0445511
2254,2.0375504
2255,2.0117788
2256,2.0210366
2257,2.482822
2258,2.3265471
2259,2.6821346
2260,2.1455548
2261,2.441019
2262,2.2409308
2263,2.8231537
2264,2.6215334
2265,1.3860168
2266,1.3006399
2267,1.2594159
2268,1.241224
2269,1.1756947
2270,1.1518326
2271,1.1127222
2272,1.1011646
2273,1.1425086
2274,1.2112126
2275,1.1597843
2276,1.1624241
2277,1.8457576
2278,1.9205844
2279,1.886462
2280,1.2790564
2281,1.3161275
2282,1.3061304
2283,1.910998
2284,2.0093293
2285,2.0040677
2286,2.0247407
2287,1.8548416
2288,1.9995308
2289,1.9595014
2290,1.8989172
2291,1.8873954
2292,1.5004318
2293,1.5458426
2294,1.613335
2295,1.3012977
2296,1.4863089
2297,1.2836262
2298,1.2226877
2299,1.2097924
2300,1.2826145
2301,1.2289605
2302,1.2398236
2303,1.2657566
2304,1.4642985
2305,1.3182151
2306,1.3795776
2307,1.1846395
2308,1.2063698
2309,1.2523406
2310,1.7562621
2311,1.9510723
2312,1.6457539
2313,1.3633384
2314,1.4730842
2315,1.4552063
2316,1.205609
2317,1.2891055
2318,1.322372
2319,1.2700384
2320,1.3391827
2321,1.4204354
2322,1.6333715
2323,1.5155962
2324,1.5356263
2325,1.7326941
2326,1.5599488
2327,1.64414
2328,1.7747655
2329,1.7004422
2330,1.6496254
2331,2.6607716
2332,2.2050555
2333,2.162675
2334,1.4108881
2335,1.5884973
2336,1.4924308
2337,1.1883032
2338,1.2024378
2339,1.1839724
2340,1.2185963
2341,1.2715862
2342,1.2086766
2343,1.1068783
2344,1.0549512
2345,1.2146208
2346,1.2467734
2347,1.1723316
2348,1.2679896
2349,1.0804808
2350,1.1474814
2351,1.4341273
2352,1.2860548
2353,1.267215
2354,1.266439
2355,1.1277592
2356,1.13573
2357,1.1621897
2358,1.1828362
2359,1.1826714
2360,1.1586273
2361,1.2874534
2362,1.297262
2363,1.2150751
2364,1.3664904
2365,1.2479013
2366,1.4335239
2367,1.4032853
2368,1.5488082
2369,1.3991635
2370,1.3124367
2371,1.3488941
2372,1.1963195
2373,1.3722827
2374,1.2933922
2375,1.2715409
2376,1.3994842
2377,1.33389
2378,1.3207412
2379,1.1189098
2380,1.1336124
2381,1.1216362
2382,1.1239846
2383,1.1274126
2384,1.1272163
2385,1.1630533
2386,1.164397
2387,1.1382079
2388,1.1574402
2389,1.1934515
2390,1.1417501
2391,1.1543009
2392,1.1625183
2393,1.187968
2394,1.1619545
2395,1.1605432
2396,1.1703233
2397,1.1546879
2398,1.1634164
2399,1.1504645
2400,1.1432956
2401,1.161814
2402,1.2053065
2403,1.1431084
2404,1.1516349
2405,1.1830735
2406,1.1087406
2407,1.0867909
2408,1.0968003
2409,1.0994183
2410,1.1062279
2411,1.0935702
2412,1.0793476
2413,1.0903068
2414,1.0854475
2415,1.9055912
2416,1.7318283
2417,1.2965891
2418,1.1504493
2419,1.1207888
2420,1.1583891
2421,1.0981462
2422,1.062846
2423,1.0925008
2424,1.162509
2425,1.1572682
2426,1.172786
2427,1.2475579
2428,1.2149422
2429,1.1911361
2430,1.2107985
2431,1.1682866
2432,1.2535558
2433,1.204713
2434,1.1442597
2435,1.053118
2436,1.1452065
2437,1.1350547
2438,1.1280141
2439,1.1362889
2440,1.136469
2441,1.1264715
2442,1.0999073
2443,1.1045873
2444,1.1011243
2445,1.1088394
2446,1.1058891
2447,1.1052284
2448,1.1094623
2449,1.1072882
2450,1.1084929
2451,1.1564641
2452,1.1397018
2453,1.2802238
2454,1.1201451
2455,1.1142695
2456,1.2030877
2457,1.6195688
2458,1.4949555
2459,1.3893673
2460,1.4543834
2461,1.450521
2462,1.5640793
2463,1.111815
2464,1.1068661
2465,1.110667
2466,1.1374598
2467,1.1352663
2468,1.1397862
2469,1.1212561
2470,1.1629636
2471,1.2523754
2472,1.139082
2473,1.3777987
2474,1.4151425
2475,1.218543
2476,1.4246035
2477,1.6801969
2478,1.613827
2479,1.6231143
2480,1.6326659
2481,1.5977235
2482,1.6119809
2483,1.6419259
2484,1.721734
2485,1.7200663
2486,1.6935109
2487,1.9308063
2488,2.0236702
2489,1.8343506
2490,1.9106812
2491,1.8229041
2492,1.6589649
2493,1.8105692
2494,1.775293
2495,1.6690719
2496,1.3258641
2497,1.4071493
2498,1.2830288
2499,1.2425909
2500,1.2795172
2501,1.3213501
2502,1.3037702
2503,1.3573813
2504,1.4111408
2505,1.4628689
2506,1.2984289
2507,1.31302
2508,2.3878884
2509,2.1156952
2510,2.3547115
2511,2.9379516
2512,1.5775582
2513,1.8188896
2514,1.7409602
2515,1.7312683
2516,1.7594365
2517,1.256319
2518,1.192328
2519,1.1905069
2520,1.1593134
2521,1.139173
2522,1.2029436
2523,1.1803708
2524,1.2524459
2525,1.2582128
2526,1.152409
2527,1.1200023
2528,1.1733713
2529,1.5241909
2530,1.4420764
2531,1.5451689
2532,1.5986202
2533,1.709212
2534,1.7123498
2535,1.8773227
2536,1.8564376
2537,1.9400952
2538,1.8629061
2539,1.7349335
2540,1.8636569
2541,2.392239
2542,2.2260299
2543,2.217567
2544,2.2776222
2545,2.0363674
2546,1.8783733
2547,1.5406417
2548,1.3300455
2549,1.4349653
2550,1.1441324
2551,1.1575246
2552,1.1382293
2553,1.5006849
2554,1.6156735
2555,1.6327996
2556,2.3717313
2557,2.539823
2558,2.516333
2559,1.6789434
2560,1.782315
2561,1.8099916
2562,1.5220907
2563,1.3686488
2564,1.4993929
2565,1.4070908
2566,1.5762099
2567,1.5805265
2568,1.2035232
2569,1.1981473
2570,1.2064543
2571,1.1618332
2572,1.1752816
2573,1.2512347
2574,1.6953708
2575,1.6000144
2576,1.595506
2577,1.636452
2578,1.7354664
2579,1.7205799
2580,1.5040805
2581,1.5114292
2582,1.559238
2583,2.1765666
2584,2.1180592
2585,2.6036549
2586,2.2939997
2587,2.12949
2588,1.7537475
2589,1.1397107
2590,1.106977
2591,1.137096
2592,1.2624537
2593,1.3216679
2594,1.4074438
2595,1.4452226
2596,1.5518746
2597,1.3842673
2598,1.6121887
2599,1.6771598
2600,1.8093696
2601,1.1272604
2602,1.293952
2603,1.4438477
2604,1.4435954
2605,1.3275299
2606,1.445703
2607,1.1182138
2608,1.128006
2609,1.1778169
2610,1.1902024
2611,1.1778613
2612,1.2009866
2613,1.7130185
2614,1.6740444
2615,1.5859628
2616,1.5876338
2617,1.4458368
2618,1.5982902
2619,1.5654349
2620,1.4183115
2621,1.558365
2622,1.356047
2623,1.5329608
2624,1.3823289
2625,1.4238645
2626,1.4196266
2627,1.4154167
2628,1.3865106
2629,1.3340328
2630,1.3763132
2631,1.1695782
2632,1.152702
2633,1.1560569
2634,1.2369872
2635,1.2204735
2636,1.2001936
2637,1.2148957
2638,1.1578896
2639,1.3135775
2640,1.3978131
2641,1.2493465
2642,1.2497293
2643,1.1894994
2644,1.2039497
2645,1.2013679
2646,1.1457008
2647,1.1452134
2648,1.1394551
2649,1.1849183
2650,1.1919085
2651,1.1740067
2652,1.1828098
2653,1.1838756
2654,1.1692927
2655,1.1758497
2656,1.1481781
2657,1.1645079
2658,1.1531804
2659,1.1555276
2660,1.1621515
2661,1.1160712
2662,1.1150815
2663,1.1259384
2664,1.0762224
2665,1.0960464
2666,1.102922
2667,1.2196805
2668,1.4662762
2669,1.4026093
2670,1.2346703
2671,1.1000627
2672,1.1711327
2673,1.0727789
2674,1.0549645
2675,1.0853646
2676,1.2343926
2677,1.1458178
2678,1.2134407
2679,1.2121983
2680,1.1838022
2681,1.1804289
2682,1.2370756
2683,1.1690571
2684,1.1574237
2685,1.2300624
2686,1.1683505
2687,1.1614392
2688,1.163908
2689,1.1672611
2690,1.1395348
2691,1.1434731
2692,1.1379073
2693,1.1515213
2694,1.1163925
2695,1.1209054
2696,1.0935845
2697,1.1740494
2698,1.188173
2699,1.2014723
2700,1.1655037
2701,1.1786066
2702,1.1406326
2703,1.2451855
2704,1.2386179
2705,1.3028803
2706,1.1696379
2707,1.1877947
2708,1.2550156
2709,1.496649
2710,1.3257445
2711,1.3897812
2712,1.3308183
2713,1.3818872
2714,1.3718092
2715,1.1122913
2716,1.1198087
2717,1.1047493
2718,1.2823379
2719,1.2610993
2720,1.3528287
2721,1.2096449
2722,1.4055357
2723,1.372301
2724,1.2239401
2725,1.4173038
2726,1.4970424
2727,1.2854666
2728,1.4679124
2729,1.6543924
2730,1.6075845
2731,1.7031394
2732,1.6782364
2733,1.5532117
2734,1.5839283
2735,1.5961933
2736,1.8500996
2737,1.7908834
2738,1.7864301
2739,2.0643244
2740,2.3131318
2741,2.2567654
2742,2.0149665
2743,1.9243947
2744,1.7886492
2745,1.8193558
2746,1.8203546
2747,1.6353334
2748,1.7760625
2749,1.7868705
2750,1.6861932
2751,1.3223443
2752,1.30216
2753,1.3567121
2754,1.3786945
2755,1.3763244
2756,1.4235741
2757,1.4231561
2758,1.5799468
2759,1.7360868
2760,2.7653139
2761,2.023055
2762,2.351461
2763,1.9412239
2764,1.898529
2765,2.3464127
2766,2.9999557
2767,2.7314484
2768,2.2914762
2769,1.6510973
2770,1.8884019
2771,1.7457176
2772,1.1949836
2773,1.161061
2774,1.1949434
2775,1.1450602
2776,1.1652358
2777,1.1855111
2778,1.115262
2779,1.2040238
2780,1.2944567
2781,1.4290109
2782,1.343729
2783,1.4984839
2784,1.5394887
2785,1.4619594
2786,1.5765235
2787,1.5537438
2788,1.3831598
2789,1.4597366
2790,1.6357411
2791,1.3841398
2792,1.5799602
2793,1.5042098
2794,1.551029
2795,1.4105291
2796,1.3253174
2797,1.507032
2798,1.5042043
2799,1.5707194
2800,1.5706092
2801,1.6465752
2802,1.5079017
2803,1.3847086
2804,1.3497949
2805,1.3792889
2806,1.2609208
2807,1.2601309
2808,1.3988497
2809,1.2142009
2810,1.354207
2811,1.1620085
2812,1.1844838
2813,1.1709908
2814,1.0786681
2815,1.1330218
2816,1.0239273
2817,1.0633185
2818,1.1144023
2819,1.2239021
2820,1.23907
2821,1.3752253
2822,1.3891788
2823,1.0909681
2824,1.116405
2825,1.2210433
2826,1.3081897
2827,1.4113369
2828,1.4729369
2829,1.2483168
2830,1.3140947
2831,1.3911039
2832,1.0979892
2833,1.2951686
2834,1.1873081
2835,1.4195513
2836,1.1061003
2837,1.1914632
2838,1.3144867
2839,1.1717012
2840,1.2578659
2841,1.2518253
2842,1.136414
2843,1.1611481
2844,1.1245146
2845,1.146667
2846,1.1756257
2847,1.1268752
2848,1.0895828
2849,1.1146314
2850,1.091455
2851,1.0637271
2852,1.2118642
2853,1.1303684
2854,1.1782233
2855,1.4991345
2856,1.1411817
2857,1.1546128
2858,1.1461556
2859,1.1479297
2860,1.1448026
2861,1.1663518
2862,1.2504725
2863,1.232613
2864,1.1869135
2865,1.3401165
2866,1.2804444
2867,1.2700517
2868,1.3621604
2869,1.4430866
2870,1.1836433
2871,1.3719339
2872,1.3943174
2873,1.212331
2874,1.3764248
2875,1.3038186
2876,1.2058601
2877,1.0848248
2878,1.1252984
2879,1.0498877
2880,1.1124218
2881,1.1246251
2882,1.1346159
2883,1.1178658
2884,1.1387837
2885,1.1238425
2886,1.1713855
2887,1.1942123
2888,1.1436133
2889,1.137309
2890,1.1358509
2891,1.1190134
2892,1.1384797
2893,1.1682827
2894,1.1649059
2895,1.1636419
2896,1.1502192
2897,1.1296825
2898,1.1303387
2899,1.127799
2900,1.111028
2901,1.1614988
2902,1.1620309
2903,1.1440115
2904,1.1548191
2905,1.1794223
2906,1.1659975
2907,1.1650941
2908,1.1553497
2909,1.1611383
2910,1.1596873
2911,1.172971
2912,1.1650221
2913,1.1447825
2914,1.1599638
2915,1.1443381
2916,1.0805717
2917,1.1180259
2918,1.0914745
2919,1.1520767
2920,1.0484459
2921,1.0764854
2922,1.0902648
2923,1.0440698
2924,1.0891612
2925,1.0816219
2926,1.0382853
2927,1.0418905
2928,1.2352436
2929,1.2168114
2930,1.1876112
2931,1.2006638
2932,1.135359
2933,1.1686809
2934,1.1979675
2935,1.1548331
2936,1.183526
2937,1.0938249
2938,1.0620329
2939,1.3327656
2940,1.1137191
2941,1.1109445
2942,1.0959266
2943,1.1279529
2944,1.1187997
2945,1.1149905
2946,1.1224464
2947,1.1187675
2948,1.1171747
2949,1.1621885
2950,1.1341059
2951,1.1335208
2952,1.1388974
2953,1.1409216
2954,1.1235697
2955,1.151924
2956,1.1572698
2957,1.2405133
2958,1.1082838
2959,1.1075653
2960,1.1986011
2961,1.112684
2962,1.1177778
2963,1.0862919
2964,1.1123021
2965,1.1267798
2966,1.095875
2967,1.1094136
2968,1.118031
2969,1.1151091
2970,1.1445022
2971,1.1455973
2972,1.1552638
2973,1.1818304
2974,1.2435136
2975,1.3033602
2976,1.1446185
2977,1.4386888
2978,1.5587231
2979,1.1372353
2980,1.403362
2981,1.544353
2982,1.3861136
2983,1.2703884
2984,1.4667201
2985,1.4700239
2986,1.5510128
2987,1.6197587
2988,1.7217859
2989,1.6321985
2990,1.6623679
2991,1.9278752
2992,1.9378011
2993,1.8348895
2994,1.8732743
2995,1.8735061
2996,1.6902295
2997,1.7704991
2998,1.7303938
2999,1.6352801
3000,1.5038465
3001,1.5167489
3002,1.4385648
3003,1.2418807
3004,1.177855
3005,1.3261979
3006,1.4147992
3007,1.34653
3008,1.5626435
3009,2.6141276
3010,1.8017663
3011,1.6500045
3012,1.567742
3013,1.645917
3014,1.5919245
3015,2.388802
3016,1.9974741
3017,1.9598259
3018,1.6314071
3019,1.6883305
3020,1.3906983
3021,1.2614053
3022,1.2301812
3023,1.2757642
