,0,1,2
12483,114.02609,22.60796,98.37000000477
12484,114.02612,22.60792,97.65000009537
12485,114.02617,22.60786,96.61999988556
12486,114.02624,22.60775,95.17999982834
12487,114.02632,22.60763,95.67999982834
12488,114.02638,22.60754,96.58999991417
12489,114.02642,22.60746,97.33999991417
12490,114.02645,22.60741,98.57000005245
12491,114.02645,22.6074,100.0
12492,114.02645,22.6074,100.0
12493,114.02645,22.6074,100.0
12494,114.02647,22.60737,98.41999995708
12495,114.02649,22.60733,98.02999997139
12496,114.02653,22.60727,96.66000008583
12497,114.02659,22.60719,96.24000000954
12498,114.02665,22.60712,96.26999998093
12499,114.02671,22.60703,96.18000006676
12500,114.02676,22.60694,97.22000002861
12501,114.02681,22.6069,98.66999995708
12502,114.02683,22.60687,97.80999994278
12503,114.02688,22.60681,98.23000001907
12504,114.0269,22.60676,98.80999994278
12505,114.0269,22.60672,100.0
12506,114.02691,22.6067,100.0
12507,114.02693,22.60667,100.0
12508,114.02693,22.60666,100.0
12509,114.02693,22.60666,100.0
12510,114.02697,22.60662,96.75
12511,114.02704,22.60653,97.07999992371
12512,114.02708,22.60647,97.69000005722
12513,114.02712,22.60641,97.57999992371
12514,114.02716,22.60635,97.09999990463
12515,114.0272,22.60629,97.54999995232
12516,114.02724,22.60623,97.25999999046
12517,114.02728,22.60615,97.05999994278
12518,114.02733,22.60608,97.21000003815
12519,114.02739,22.60604,98.42999994755
12520,114.02742,22.60611,97.46000003815
12521,114.02735,22.6062,95.09999990463
12522,114.02725,22.60632,94.63000011444
12523,114.02719,22.60644,92.44000005722
12524,114.02706,22.60665,88.9600000381
12525,114.02685,22.60692,87.4600000381
12526,114.02666,22.6072,88.0200004578
12527,114.02648,22.60747,88.4600000381
12528,114.02629,22.60773,88.5799999237
12529,114.02611,22.60798,89.2899999619
12530,114.02593,22.60821,88.9099998474
12531,114.0257,22.60845,88.3100004196
12532,114.02543,22.60867,88.1199998856
12533,114.02514,22.60885,88.3400001526
12534,114.02485,22.60901,88.9600000381
12535,114.02457,22.60917,89.470000267
12536,114.02432,22.6093,91.11999988556
12537,114.02411,22.60941,94.11000013351
12538,114.02399,22.60948,96.38000011444
12539,114.02395,22.6095,97.8900001049
12540,114.02396,22.6095,100.0
12541,114.02396,22.6095,100.0
12542,114.02396,22.60951,100.0
12543,114.02396,22.60951,100.0
12544,114.02394,22.60952,98.66999995708
12545,114.02389,22.60956,97.79999995232
12546,114.02382,22.6096,96.81999993324
12547,114.02374,22.60963,97.67000007629
12548,114.02369,22.60966,96.81999993324
12549,114.02356,22.60973,93.73999977112
12550,114.02339,22.60982,94.28000020981
12551,114.02328,22.60979,97.24000000954
12552,114.02333,22.6097,96.34999990463
12553,114.02344,22.60964,96.51999998093
12554,114.02354,22.60959,94.75
12555,114.02366,22.60953,94.13000011444
12556,114.0238,22.60946,95.76000022888
12557,114.02388,22.60942,96.77999997139
12558,114.02395,22.60938,97.70000004768
12559,114.02398,22.60937,98.57000005245
12560,114.02397,22.60938,100.0
12561,114.02397,22.60938,100.0
12562,114.02397,22.60938,100.0
12563,114.02397,22.60938,100.0
12564,114.02397,22.60938,100.0
12565,114.02397,22.60938,100.0
12566,114.02403,22.60936,96.49000000954
12567,114.02417,22.60931,94.71999979019
12568,114.02432,22.60923,93.17000007629
12569,114.0245,22.60913,92.80999994278
12570,114.02469,22.60903,92.96999979019
12571,114.02485,22.60894,93.96000003815
12572,114.02498,22.60885,95.30999994278
12573,114.02508,22.6088,97.38000011444
12574,114.02511,22.60878,98.25
12575,114.02512,22.60877,100.0
12576,114.02515,22.60874,100.0
12577,114.02516,22.60874,100.0
12578,114.02518,22.60872,100.0
12579,114.02522,22.60869,100.0
12580,114.02526,22.60867,100.0
12581,114.02529,22.60866,98.50999999046
12582,114.02534,22.60864,98.78999996185
12583,114.02538,22.60862,100.0
12584,114.02543,22.60859,98.19000005722
12585,114.02545,22.60855,98.19000005722
12586,114.02548,22.60853,98.72000002861
12587,114.02547,22.60853,100.0
12588,114.02548,22.60852,100.0
12589,114.0255,22.60851,100.0
12590,114.02551,22.60852,100.0
12591,114.02551,22.60851,100.0
12592,114.02554,22.60849,100.0
12593,114.02557,22.60846,98.33000004292
12594,114.0256,22.60843,98.36000001431
12595,114.02562,22.60842,100.0
12596,114.02562,22.60842,100.0
12597,114.02562,22.60841,100.0
12598,114.02562,22.60841,100.0
12599,114.02562,22.60841,100.0
12600,114.02563,22.60841,100.0
12601,114.02563,22.60841,100.0
12602,114.02563,22.60841,100.0
12603,114.02563,22.60841,100.0
12604,114.02563,22.60841,100.0
12605,114.02563,22.60841,100.0
12606,114.02563,22.60841,100.0
12607,114.02563,22.60841,100.0
12608,114.02563,22.60841,100.0
12609,114.02563,22.60841,100.0
12610,114.02563,22.60841,100.0
12611,114.02563,22.60841,100.0
12612,114.02563,22.60841,100.0
12613,114.02564,22.6084,100.0
12614,114.02567,22.60837,100.0
12615,114.02567,22.60837,100.0
12616,114.02568,22.60836,100.0
12617,114.02569,22.60835,100.0
12618,114.02569,22.60835,100.0
12619,114.0257,22.60835,100.0
12620,114.0257,22.60834,100.0
12621,114.02574,22.60831,100.0
12622,114.02575,22.60829,100.0
12623,114.02575,22.60829,100.0
12624,114.02575,22.60829,100.0
12625,114.02575,22.60829,100.0
12626,114.02575,22.60829,100.0
12627,114.02575,22.60829,100.0
12628,114.02577,22.60829,98.79999995232
12629,114.02583,22.60826,98.20000004768
12630,114.02587,22.60823,98.37999999523
12631,114.02589,22.60822,100.0
12632,114.02589,22.6082,100.0
12633,114.0259,22.6082,100.0
12634,114.0259,22.6082,100.0
12635,114.0259,22.6082,100.0
12636,114.0259,22.6082,100.0
12637,114.02591,22.60817,100.0
12638,114.02593,22.60815,100.0
12639,114.02595,22.60812,100.0
12640,114.02596,22.60811,100.0
12641,114.02596,22.60811,100.0
12642,114.02596,22.60811,100.0
12643,114.02596,22.60811,100.0
12644,114.02597,22.6081,100.0
12645,114.02599,22.60807,100.0
12646,114.02602,22.60803,98.28999996185
12647,114.02605,22.60799,98.32000005245
12648,114.02608,22.60795,98.41999995708
12649,114.02611,22.60792,98.37999999523
12650,114.02613,22.60788,98.30999994278
12651,114.02617,22.60784,98.36000001431
12652,114.0262,22.6078,98.19000005722
12653,114.02623,22.60776,98.27999997139
12654,114.02624,22.60773,100.0
12655,114.02625,22.60772,100.0
12656,114.02627,22.6077,100.0
12657,114.02627,22.60769,100.0
12658,114.02629,22.60768,100.0
12659,114.02631,22.60766,100.0
12660,114.02633,22.60762,100.0
12661,114.02634,22.60759,100.0
12662,114.02635,22.60757,100.0
12663,114.02635,22.60757,100.0
12664,114.02635,22.60757,100.0
12665,114.02635,22.60757,100.0
12666,114.02635,22.60757,100.0
12667,114.02635,22.60757,100.0
12668,114.02635,22.60757,100.0
12669,114.02635,22.60757,100.0
12670,114.02635,22.60756,100.0
12671,114.02638,22.60751,97.46000003815
12672,114.02643,22.60744,96.6099998951
12673,114.02648,22.60736,95.90999984741
12674,114.02655,22.60726,96.48000001907
12675,114.0266,22.6072,97.88000011444
12676,114.02663,22.60716,97.84999990463
12677,114.02665,22.60713,98.37999999523
12678,114.02667,22.60709,97.26999998093
12679,114.02671,22.60702,99.629999995232
12680,114.02671,22.60701,100.0
12681,114.02673,22.607,98.21000003815
12682,114.02677,22.60694,96.70000004768
12683,114.02681,22.60684,96.38000011444
12684,114.02685,22.60677,98.62999999523
12685,114.02685,22.60676,100.0
12686,114.02685,22.60676,100.0
12687,114.02685,22.60676,99.209999978542
12688,114.02687,22.60673,97.90000009537
12689,114.02693,22.60664,94.42999982834
12690,114.02704,22.60647,91.51000022888
12691,114.02719,22.60626,91.64000034332
12692,114.02731,22.6061,93.94999980927
12693,114.02741,22.60601,95.09999990463
12694,114.02752,22.60592,95.51000022888
12695,114.02757,22.60584,97.8599998951
12696,114.02756,22.60585,100.0
12697,114.02756,22.60585,100.0
12698,114.02756,22.60585,100.0
12699,114.02756,22.60585,100.0
12700,114.02756,22.60585,100.0
12701,114.02756,22.60585,100.0
12702,114.02756,22.60585,100.0
12703,114.02756,22.60585,100.0
12704,114.02756,22.60585,100.0
12705,114.02756,22.60585,100.0
12706,114.02756,22.60585,100.0
12707,114.02756,22.60585,100.0
12708,114.02756,22.60585,100.0
12709,114.02756,22.60585,100.0
12710,114.02756,22.60585,100.0
12711,114.02756,22.60585,100.0
12712,114.02756,22.60585,100.0
12713,114.02756,22.60585,100.0
12714,114.02756,22.60585,100.0
12715,114.02756,22.60585,100.0
12716,114.02756,22.60585,100.0
12717,114.02758,22.6058,95.80000019073
12718,114.02773,22.60571,92.88000011444
12719,114.02796,22.60564,92.34999990463
12720,114.02819,22.60571,90.97999954224
12721,114.02844,22.6059,88.3000001907
12722,114.02875,22.60609,87.2399997711
12723,114.02907,22.60627,86.9499998093
12724,114.02938,22.60647,86.6999998093
12725,114.0297,22.60669,86.0799999237
12726,114.03005,22.60692,84.8000001907
12727,114.03044,22.60715,83.6900005341
12728,114.03084,22.60739,83.1700000763
12729,114.03125,22.60764,83.1900005341
12730,114.03165,22.60789,83.9099998474
12731,114.03205,22.60812,84.0699996948
12732,114.03244,22.60835,83.8899993896
12733,114.03285,22.60856,83.3799991608
12734,114.03325,22.6088,84.5100002289
12735,114.03359,22.60901,88.3000001907
12736,114.03387,22.60913,90.22999954224
12737,114.03412,22.60921,91.26000022888
12738,114.03432,22.60928,93.76999998093
12739,114.03449,22.60924,93.19999980927
12740,114.03465,22.60907,89.5900001526
12741,114.03482,22.60879,86.3400001526
12742,114.03502,22.60845,84.779999733
12743,114.03522,22.60809,85.0900001526
12744,114.03541,22.60774,86.0600004196
12745,114.03561,22.60743,86.9399995804
12746,114.03583,22.60714,87.1499996185
12747,114.03606,22.60688,88.0600004196
12748,114.03628,22.60666,89.7299995422
12749,114.03647,22.60646,91.56000041962
12750,114.03661,22.60631,93.98999977112
12751,114.0367,22.60623,96.88000011444
12752,114.03674,22.6062,97.86999988556
12753,114.03674,22.6062,100.0
12754,114.03674,22.6062,100.0
12755,114.03674,22.6062,100.0
12756,114.03674,22.6062,100.0
12757,114.03674,22.6062,100.0
12758,114.03674,22.6062,100.0
12759,114.03674,22.6062,100.0
12760,114.03674,22.6062,100.0
12761,114.03674,22.6062,100.0
12762,114.03674,22.6062,100.0
12763,114.03674,22.60619,100.0
12764,114.03676,22.60616,97.42000007629
12765,114.03682,22.60608,96.03999996185
12766,114.03694,22.60596,92.40000009537
12767,114.03711,22.60577,90.23999977112
12768,114.03731,22.60556,89.1499996185
12769,114.03752,22.60536,90.18000030518
12770,114.03774,22.60519,90.01000022888
12771,114.03799,22.60501,88.75
12772,114.03827,22.6048,88.2600002289
12773,114.03851,22.6046,90.51000022888
12774,114.03869,22.60443,91.65999984741
12775,114.03884,22.60427,92.61999988556
12776,114.03901,22.60414,91.47000026703
12777,114.03923,22.60398,90.69999980927
12778,114.03952,22.60374,89.470000267
12779,114.03969,22.60361,88.3000001907
12780,114.03997,22.60338,86.9499998093
12781,114.04027,22.60315,86.8699998856
12782,114.04054,22.60293,87.6599998474
12783,114.04079,22.60272,89.0900001526
12784,114.04102,22.60254,90.5
12785,114.04121,22.60239,92.78000020981
12786,114.0413,22.6023,96.94000005722
12787,114.04133,22.60229,100.0
12788,114.04134,22.60229,100.0
12789,114.04139,22.60227,97.32999992371
12790,114.04148,22.60219,94.80999994278
12791,114.04164,22.60211,94.28999996185
12792,114.0418,22.60213,94.38999986649
12793,114.04193,22.60228,92.0
12794,114.04208,22.60251,89.8699998856
12795,114.04228,22.60274,88.8900003433
12796,114.04247,22.60298,88.779999733
12797,114.04265,22.60324,88.5699996948
12798,114.04285,22.60348,89.6499996185
12799,114.04302,22.60367,91.52999973297
12800,114.04318,22.60381,93.84999990463
12801,114.04326,22.6039,97.91000008583
12802,114.04328,22.60393,100.019999999553
12803,114.04328,22.60394,99.379999995232
12804,114.02413,22.61001,97.45000004768
12805,114.02421,22.61006,96.27999997139
12806,114.02434,22.61008,95.53999996185
12807,114.02449,22.61013,95.26999998093
12808,114.02465,22.61017,94.51999998093
12809,114.02482,22.61022,94.23000001907
12810,114.02501,22.61029,92.53000020981
12811,114.02522,22.61038,92.05999994278
12812,114.02544,22.61048,90.55000019073
12813,114.02572,22.61062,89.0200004578
12814,114.02598,22.61077,89.029999733
12815,114.02626,22.61093,89.8999996185
12816,114.02649,22.61106,90.92000007629
12817,114.02672,22.6112,90.73999977112
12818,114.02695,22.61133,90.34000015259
12819,114.02719,22.61147,90.27999973297
12820,114.02745,22.61161,89.2899999619
12821,114.02773,22.61182,87.75
12822,114.02806,22.61201,87.0900001526
12823,114.02839,22.61219,88.2899999619
12824,114.02863,22.61234,89.6499996185
12825,114.02887,22.61248,90.69999980927
12826,114.02909,22.6126,91.57999992371
12827,114.0293,22.61272,91.39000034332
12828,114.02952,22.61284,90.82999992371
12829,114.02971,22.61296,92.73999977112
12830,114.02987,22.61306,93.19000005722
12831,114.03004,22.61314,93.19999980927
12832,114.03025,22.61322,93.78000020981
12833,114.03041,22.61331,94.46000003815
12834,114.03052,22.61338,95.48000001907
12835,114.03062,22.61342,96.08999991417
12836,114.03071,22.61343,97.0
12837,114.03076,22.61343,98.63999998569
12838,114.03076,22.61344,100.0
12839,114.03076,22.61344,100.0
12840,114.03076,22.61344,100.0
12841,114.03076,22.61344,100.0
12842,114.03076,22.61344,100.0
12843,114.03083,22.61347,100.0
12844,114.03084,22.61347,100.0
12845,114.03084,22.61347,100.0
12846,114.03084,22.61347,100.0
12847,114.0309,22.61347,100.0
12848,114.03093,22.61344,98.46000003815
12849,114.03093,22.61344,98.46000003815
12850,114.03094,22.61343,100.0
12851,114.03098,22.61342,98.67999994755
12852,114.03099,22.61341,100.0
12853,114.03099,22.61341,100.0
12854,114.03099,22.61341,100.0
12855,114.03099,22.61341,100.0
12856,114.03099,22.61341,100.0
12857,114.03099,22.61341,100.0
12858,114.0311,22.61344,99.569999992847
12859,114.0311,22.61343,100.0
12860,114.0311,22.61343,100.0
12861,114.0311,22.61343,100.0
12862,114.0311,22.61343,100.0
12863,114.03117,22.61348,98.83000004292
12864,114.03117,22.6135,100.0
12865,114.03117,22.6135,100.0
12866,114.03122,22.61354,98.02999997139
12867,114.03126,22.61355,98.26999998093
12868,114.03126,22.61355,100.0
12869,114.03126,22.61355,100.0
12870,114.03128,22.61359,98.25
12871,114.03139,22.61364,96.15000009537
12872,114.03144,22.61365,98.32000005245
12873,114.03153,22.61366,95.0
12874,114.03167,22.61357,92.94000005722
12875,114.03184,22.61333,89.0799999237
12876,114.032,22.61305,89.6499996185
12877,114.03216,22.61283,90.67000007629
12878,114.03235,22.61264,91.97999954224
12879,114.03243,22.61252,92.48000001907
12880,114.03251,22.61236,92.80999994278
12881,114.0326,22.61222,95.80000019073
12882,114.03265,22.61214,97.25
12883,114.03268,22.61208,98.15999996662
12884,114.03271,22.61205,98.82000005245
12885,114.03274,22.612,97.68000006676
12886,114.03279,22.61194,98.00999999046
12887,114.03281,22.61191,98.79999995232
12888,114.03282,22.6119,100.0
12889,114.03287,22.61185,99.84999999404
12890,114.0329,22.61183,100.0
12891,114.03291,22.61182,100.0
12892,114.03292,22.61182,100.0
12893,114.03291,22.6118,100.0
12894,114.03292,22.6118,100.0
12895,114.03293,22.6118,100.0
12896,114.03293,22.6118,100.0
12897,114.03299,22.61181,100.0
12898,114.03302,22.61182,100.0
12899,114.03304,22.61182,100.0
12900,114.03302,22.61182,100.0
12901,114.03299,22.6118,100.0
12902,114.03299,22.6118,100.0
12903,114.03299,22.6118,100.0
12904,114.03299,22.6118,100.0
12905,114.03299,22.6118,100.0
12906,114.03299,22.6118,100.0
12907,114.03299,22.6118,100.0
12908,114.03299,22.6118,100.0
12909,114.03299,22.6118,100.0
12910,114.03299,22.6118,100.0
12911,114.03299,22.6118,100.0
12912,114.03303,22.61178,100.0
12913,114.03302,22.61176,100.0
12914,114.033,22.61167,100.0
12915,114.03304,22.61163,100.0
12916,114.03303,22.61159,100.0
12917,114.03302,22.61157,100.0
12918,114.03305,22.61158,98.15999996662
12919,114.0331,22.61152,97.75999999046
12920,114.03313,22.61147,97.56999993324
12921,114.0332,22.6114,95.42999982834
12922,114.03331,22.61127,92.92000007629
12923,114.03344,22.6111,93.07999992371
12924,114.03353,22.61094,93.11999988556
12925,114.03365,22.61074,91.22999954224
12926,114.03378,22.61055,92.65000009537
12927,114.03387,22.61039,94.17000007629
12928,114.03397,22.61033,96.75999999046
12929,114.03402,22.61041,96.05999994278
12930,114.03393,22.61058,91.64999961853
12931,114.03375,22.61084,89.3599996567
12932,114.0336,22.61107,91.47999954224
12933,114.03348,22.61121,95.92999982834
12934,114.03344,22.61127,98.62999999523
12935,114.03344,22.61128,100.0
12936,114.03344,22.61128,100.0
12937,114.03344,22.61128,100.0
12938,114.03344,22.61128,100.0
12939,114.03344,22.61128,100.0
12940,114.03336,22.61135,95.86999988556
12941,114.03328,22.61148,94.80999994278
12942,114.03318,22.61165,91.71000003815
12943,114.03306,22.61184,91.43000030518
12944,114.03289,22.61207,91.19999980927
12945,114.03274,22.6123,90.59000015259
12946,114.03259,22.61251,90.43999958038
12947,114.03243,22.61274,90.06000041962
12948,114.03228,22.61295,90.81999969482
12949,114.03214,22.61314,90.78999996185
12950,114.03195,22.61339,91.43999958038
12951,114.03185,22.61357,93.09000015259
12952,114.03178,22.6137,94.61000013351
12953,114.03176,22.61378,98.32000005245
12954,114.03175,22.61378,100.0
12955,114.03175,22.61378,100.0
12956,114.03175,22.61378,100.0
12957,114.03175,22.61378,100.0
12958,114.03175,22.61378,100.0
12959,114.03175,22.61378,100.0
12960,114.03175,22.61378,100.0
12961,114.03175,22.61378,100.0
12962,114.03175,22.61378,100.0
12963,114.03175,22.61378,100.0
12964,114.03175,22.61378,100.0
12965,114.03175,22.61378,100.0
12966,114.03175,22.61378,100.0
12967,114.03175,22.61378,100.0
12968,114.03175,22.61378,100.0
12969,114.03175,22.61378,100.0
12970,114.03175,22.61378,100.0
12971,114.03175,22.61378,100.0
12972,114.03175,22.61378,100.0
12973,114.03175,22.61378,100.0
12974,114.03175,22.61378,100.0
12975,114.03175,22.61378,100.0
12976,114.03175,22.61378,100.0
12977,114.03175,22.61378,100.0
12978,114.03175,22.61378,100.0
12979,114.03175,22.61378,100.0
12980,114.03175,22.61378,100.0
12981,114.03175,22.61378,100.0
12982,114.03175,22.61378,100.0
12983,114.03175,22.61378,100.0
12984,114.03175,22.61378,100.0
12985,114.03175,22.61378,100.0
12986,114.03175,22.61378,100.0
12987,114.03175,22.61378,100.0
12988,114.03175,22.61378,100.0
12989,114.03175,22.61378,100.0
12990,114.03175,22.61378,100.0
12991,114.03175,22.61378,100.0
12992,114.03175,22.61378,100.0
12993,114.03175,22.61378,100.0
12994,114.03175,22.61378,100.0
12995,114.03175,22.61378,100.0
12996,114.03175,22.61378,100.0
12997,114.03167,22.61393,95.36000013351
12998,114.03158,22.61403,94.78000020981
12999,114.03146,22.61412,94.03000020981
13000,114.03129,22.6141,93.17999982834
13001,114.03112,22.61399,94.40999984741
13002,114.03102,22.61391,96.54999995232
13003,114.03093,22.61385,96.25999999046
13004,114.03082,22.61379,94.67000007629
13005,114.03063,22.6137,91.47999954224
13006,114.03038,22.61356,89.3199996948
13007,114.03006,22.6134,88.8999996185
13008,114.02972,22.61328,89.529999733
13009,114.02947,22.61311,88.9399995804
13010,114.02922,22.61298,90.47999954224
13011,114.02906,22.61286,94.32999992371
13012,114.029,22.61285,98.94000005722
13013,114.02899,22.61285,100.0
13014,114.02899,22.61285,100.0
13015,114.02891,22.61281,95.21000003815
13016,114.02873,22.61272,92.67999982834
13017,114.02854,22.61261,92.67999982834
13018,114.02837,22.61252,93.36000013351
13019,114.02817,22.61247,93.11999988556
13020,114.02802,22.61245,94.96000003815
13021,114.02786,22.61252,94.05999994278
13022,114.02769,22.61263,93.26000022888
13023,114.02753,22.61277,92.59000015259
13024,114.02734,22.61293,91.10000038147
13025,114.02712,22.6131,90.34000015259
13026,114.02688,22.61327,89.5100002289
13027,114.02662,22.61348,87.5600004196
13028,114.02629,22.6137,87.5200004578
13029,114.02602,22.61388,87.5
13030,114.0257,22.61409,87.1499996185
13031,114.02538,22.61426,87.1300001144
13032,114.02508,22.61449,87.029999733
13033,114.01352,22.60068,80.6900005341
13034,114.01387,22.60108,80.9200000763
13035,114.01416,22.60149,81.3999996185
13036,114.01459,22.60184,81.7999992371
13037,114.01489,22.60226,81.6700000763
13038,114.01521,22.60265,82.5400009155
13039,114.01554,22.60301,82.6499996185
13040,114.01589,22.60335,82.6399993896
13041,114.01627,22.60366,82.1000003815
13042,114.01666,22.604,81.7700004578
13043,114.01711,22.60428,80.8600006104
13044,114.01757,22.60456,81.2900009155
13045,114.01801,22.60486,81.4699993134
13046,114.01838,22.60523,81.4099998474
13047,114.01872,22.60562,81.0599994659
13048,114.01901,22.60606,82.7099990845
13049,114.01923,22.60648,83.3099994659
13050,114.01946,22.60687,83.4899997711
13051,114.01968,22.60725,84.8900003433
13052,114.0199,22.60761,84.4600000381
13053,114.02016,22.60798,83.7099990845
13054,114.02045,22.60834,82.8600006104
13055,114.02082,22.60866,82.2199993134
13056,114.02125,22.60898,81.1599998474
13057,114.02173,22.60922,81.2299995422
13058,114.02224,22.60944,81.7800006866
13059,114.0227,22.60962,82.2900009155
13060,114.0232,22.60975,82.5
13061,114.02366,22.60985,83.7099990845
13062,114.02414,22.61006,83.25
13063,114.02457,22.61024,84.1400003433
13064,114.02496,22.61038,85.8500003815
13065,114.02534,22.61055,85.2100000381
13066,114.02573,22.61071,86.25
13067,114.02609,22.61088,86.279999733
13068,114.02644,22.61108,85.4300003052
13069,114.02679,22.61131,86.1499996185
13070,114.02713,22.6115,87.3299999237
13071,114.02744,22.61166,87.8100004196
13072,114.02772,22.61183,89.1000003815
13073,114.02793,22.61198,91.88000011444
13074,114.02813,22.6121,92.34000015259
13075,114.0283,22.6122,93.82999992371
13076,114.02843,22.6123,93.25
13077,114.02857,22.61239,94.38000011444
13078,114.0287,22.61245,94.76999998093
13079,114.02885,22.6125,94.92999982834
13080,114.02899,22.61258,94.78000020981
13081,114.02911,22.61265,95.11999988556
13082,114.02925,22.61272,94.38999986649
13083,114.02942,22.6128,94.11000013351
13084,114.02955,22.61288,94.46999979019
13085,114.02971,22.61297,93.42000007629
13086,114.0299,22.61308,92.71999979019
13087,114.03008,22.61319,92.78000020981
13088,114.03027,22.61326,94.30000019073
13089,114.0304,22.61332,95.13999986649
13090,114.03052,22.61338,95.21999979019
13091,114.03063,22.61344,95.86999988556
13092,114.03073,22.61349,96.65000009537
13093,114.0308,22.61354,96.86999988556
13094,114.03085,22.61358,97.31999993324
13095,114.03092,22.61361,96.00999999046
13096,114.03104,22.61367,95.19000005722
13097,114.03117,22.61374,94.55999994278
13098,114.0313,22.61381,95.59999990463
13099,114.03141,22.61389,95.48999977112
13100,114.03148,22.61402,94.88000011444
13101,114.03147,22.61417,95.17999982834
13102,114.03141,22.61433,92.90999984741
13103,114.03128,22.61451,91.97999954224
13104,114.03582,22.59847,100.0
13105,114.03582,22.59847,100.0
13106,114.03582,22.59847,100.0
13107,114.03582,22.59847,100.0
13108,114.03582,22.59847,100.0
13109,114.03582,22.59847,100.0
13110,114.03582,22.59847,100.0
13111,114.03582,22.59847,100.0
13112,114.03584,22.5985,99.370000004768
13113,114.03585,22.59851,100.0
13114,114.0359,22.59859,97.47000002861
13115,114.03586,22.5987,95.75
13116,114.03285,22.59598,95.46999979019
13117,114.03366,22.60116,92.07000017166
13118,114.0336,22.60127,93.94999980927
13119,114.03352,22.60143,93.94999980927
13120,114.0335,22.60159,93.19999980927
13121,114.03343,22.60175,93.42000007629
13122,114.03333,22.60193,91.93000030518
13123,114.03324,22.60213,93.0
13124,114.03318,22.60226,96.50999999046
13125,114.03316,22.6023,98.90999996662
13126,114.03316,22.6023,100.0
13127,114.03316,22.6023,100.0
13128,114.03316,22.6023,100.0
13129,114.03316,22.6023,100.0
13130,114.03316,22.6023,100.0
13131,114.03316,22.6023,100.0
13132,114.03316,22.6023,100.0
13133,114.03316,22.6023,100.0
13134,114.03316,22.6023,100.0
13135,114.03316,22.6023,100.0
13136,114.03316,22.6023,100.0
13137,114.03316,22.6023,100.0
13138,114.03316,22.6023,100.0
13139,114.03316,22.6023,100.0
13140,114.03316,22.60231,99.480000019073
13141,114.03316,22.60232,99.629999995232
13142,114.03317,22.60234,97.52999997139
13143,114.03314,22.60243,95.42999982834
13144,114.03306,22.60257,93.98999977112
13145,114.03297,22.60272,93.42999982834
13146,114.03287,22.60288,93.03999996185
13147,114.03277,22.60305,92.40999984741
13148,114.03263,22.60321,91.69999980927
13149,114.03244,22.60335,91.64000034332
13150,114.03224,22.60348,91.57999992371
13151,114.03204,22.60356,93.71000003815
13152,114.03188,22.60365,94.11999988556
13153,114.03175,22.60376,93.96999979019
13154,114.03158,22.60384,93.84000015259
13155,114.03143,22.60393,94.80999994278
13156,114.03132,22.604,96.61999988556
13157,114.03124,22.60401,97.73000001907
13158,114.03118,22.60406,96.79999995232
13159,114.03109,22.60411,96.8599998951
13160,114.03096,22.60413,96.77999997139
13161,114.03085,22.60411,98.65999996662
13162,114.0308,22.6041,99.319999992847
13163,114.03079,22.60409,100.0
13164,114.03079,22.60409,100.0
13165,114.03079,22.60409,100.0
13166,114.03079,22.60409,100.0
13167,114.03079,22.60409,100.0
13168,114.03078,22.60409,98.79999995232
13169,114.0307,22.60408,96.19000005722
13170,114.03056,22.60406,94.90999984741
13171,114.0304,22.60402,94.42999982834
13172,114.03032,22.60396,96.80999994278
13173,114.03027,22.60391,98.38999998569
13174,114.03022,22.60384,95.40000009537
13175,114.03012,22.60377,96.59999990463
13176,114.03004,22.60372,97.63000011444
13177,114.02999,22.60368,98.11000001431
13178,114.02993,22.60366,98.37000000477
13179,114.02985,22.60366,97.0
13180,114.02982,22.60364,98.63999998569
13181,114.02985,22.60362,99.199999988079
13182,114.02987,22.60363,97.70000004768
13183,114.02998,22.6037,94.03999996185
13184,114.03016,22.60378,91.47000026703
13185,114.03041,22.6039,90.59000015259
13186,114.03066,22.60399,91.94999980927
13187,114.03091,22.60397,92.67999982834
13188,114.0311,22.60392,94.21999979019
13189,114.03117,22.60391,98.40999996662
13190,114.03116,22.60391,99.490000009537
13191,114.03126,22.60385,95.86999988556
13192,114.03144,22.60378,94.36999988556
13193,114.03163,22.60374,94.69000005722
13194,114.03178,22.60367,93.19999980927
13195,114.03196,22.60357,92.84999990463
13196,114.03211,22.60351,94.05999994278
13197,114.03219,22.60341,95.82999992371
13198,114.03223,22.60334,97.38000011444
13199,114.03224,22.60332,99.639999985695
13200,114.03224,22.60332,99.230000019073
13201,114.03224,22.60332,100.0
13202,114.03224,22.60332,100.0
13203,114.03224,22.60332,100.0
13204,114.03224,22.60332,100.0
13205,114.03224,22.60332,100.0
13206,114.03224,22.60332,100.0
13207,114.03224,22.60332,100.0
13208,114.03224,22.60332,100.0
13209,114.03224,22.60332,100.0
13210,114.03224,22.60332,100.0
13211,114.03224,22.60332,100.0
13212,114.03224,22.60332,100.0
13213,114.03224,22.60332,100.0
13214,114.03224,22.60332,100.0
13215,114.03224,22.60332,100.0
13216,114.03224,22.60332,100.0
13217,114.03224,22.60332,100.0
13218,114.03224,22.60333,98.12000000477
13219,114.03227,22.6033,97.03999996185
13220,114.03237,22.60322,93.67999982834
13221,114.03246,22.60314,97.00999999046
13222,114.0325,22.60311,99.259999990463
13223,114.0325,22.60311,100.0
13224,114.0325,22.60311,100.0
13225,114.0325,22.60311,100.0
13226,114.03253,22.60311,97.23000001907
13227,114.03272,22.60313,93.53000020981
13228,114.03293,22.60318,92.51999998093
